"2022-03-08 [restartedMain] INFO  i.e.b.s.SegreteriaStudentiRestApplication - Starting SegreteriaStudentiRestApplication using Java 16.0.2 on DESKTOP-COCPM74 with PID 3964 (C:\Java\Workspace\SegreteriaStudentiRest\target\classes started by ant-1 in C:\Java\Workspace\SegreteriaStudentiRest)
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** fine deleteStudente ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** inizio getAllStudenti ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** studenti non trovati ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** inizio saveStudente ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** fine saveCorso ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** inizio updateStudente ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** fine updateCorso ***
""2022-03-08 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2022-03-08 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
""2022-03-08 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
""2022-03-08 [main] INFO  i.e.b.s.StudenteControllerTest - Starting StudenteControllerTest using Java 16.0.2 on DESKTOP-COCPM74 with PID 1392 (started by ant-1 in C:\Java\Workspace\SegreteriaStudentiRest)
""2022-03-08 [main] DEBUG i.e.b.s.StudenteControllerTest - Running with Spring Boot v2.6.4, Spring v5.3.16
""2022-03-08 [main] INFO  i.e.b.s.StudenteControllerTest - No active profile set, falling back to 1 default profile: "default"
""2022-03-08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2022-03-08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 54 ms. Found 4 JPA repository interfaces.
""2022-03-08 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
""2022-03-08 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.5.Final
""2022-03-08 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
""2022-03-08 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
""2022-03-08 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
""2022-03-08 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
""2022-03-08 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2022-03-08 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2022-03-08 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2022-03-08 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will not secure any request
""2022-03-08 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2'. Database available at 'jdbc:h2:mem:gestionesegreteria'
""2022-03-08 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
""2022-03-08 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
""2022-03-08 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
""2022-03-08 [main] INFO  i.e.b.s.StudenteControllerTest - Started StudenteControllerTest in 3.714 seconds (JVM running for 4.52)
""2022-03-08 [main] INFO  i.e.b.s.StudenteControllerTest - *** STARTUP ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** inizio deleteStudente ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** fine deleteStudente ***
""2022-03-08 [main] INFO  i.e.b.s.StudenteControllerTest - *** STARTUP ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** inizio getAllStudenti ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** studenti non trovati ***
""2022-03-08 [main] INFO  i.e.b.s.StudenteControllerTest - *** STARTUP ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** inizio saveStudente ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** fine saveCorso ***
""2022-03-08 [main] INFO  i.e.b.s.StudenteControllerTest - *** STARTUP ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** inizio updateStudente ***
""2022-03-08 [main] INFO  i.e.b.s.c.StudenteController - *** fine updateCorso ***
""2022-03-08 [main] INFO  i.e.b.s.StudenteControllerTest - *** STARTUP ***
""2022-03-08 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2022-03-08 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
""2022-03-08 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
""2022-03-08 [main] INFO  i.e.b.s.CorsoDiLaureaControllerTest - Starting CorsoDiLaureaControllerTest using Java 16.0.2 on DESKTOP-COCPM74 with PID 7992 (started by ant-1 in C:\Java\Workspace\SegreteriaStudentiRest)
""2022-03-08 [main] DEBUG i.e.b.s.CorsoDiLaureaControllerTest - Running with Spring Boot v2.6.4, Spring v5.3.16
""2022-03-08 [main] INFO  i.e.b.s.CorsoDiLaureaControllerTest - No active profile set, falling back to 1 default profile: "default"
""2022-03-08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2022-03-08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 59 ms. Found 4 JPA repository interfaces.
""2022-03-08 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
""2022-03-08 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.5.Final
""2022-03-08 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
""2022-03-08 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
""2022-03-08 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
""2022-03-08 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
""2022-03-08 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2022-03-08 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2022-03-08 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2022-03-08 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will not secure any request
""2022-03-08 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2'. Database available at 'jdbc:h2:mem:gestionesegreteria'
""2022-03-08 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
""2022-03-08 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
""2022-03-08 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
""2022-03-08 [main] INFO  i.e.b.s.CorsoDiLaureaControllerTest - Started CorsoDiLaureaControllerTest in 3.811 seconds (JVM running for 4.567)
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** inizio getAllCorsi ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** inizio updateCorso ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** fine updateCorso ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** inizio saveCorso ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** fine saveCorso ***
""2022-03-08 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2022-03-08 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
""2022-03-08 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
""2022-03-08 [main] INFO  i.e.b.s.CorsoDiLaureaControllerTest - Starting CorsoDiLaureaControllerTest using Java 16.0.2 on DESKTOP-COCPM74 with PID 10588 (started by ant-1 in C:\Java\Workspace\SegreteriaStudentiRest)
""2022-03-08 [main] DEBUG i.e.b.s.CorsoDiLaureaControllerTest - Running with Spring Boot v2.6.4, Spring v5.3.16
""2022-03-08 [main] INFO  i.e.b.s.CorsoDiLaureaControllerTest - No active profile set, falling back to 1 default profile: "default"
""2022-03-08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2022-03-08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 53 ms. Found 4 JPA repository interfaces.
""2022-03-08 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
""2022-03-08 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.5.Final
""2022-03-08 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
""2022-03-08 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
""2022-03-08 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
""2022-03-08 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
""2022-03-08 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2022-03-08 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2022-03-08 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2022-03-08 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will not secure any request
""2022-03-08 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2'. Database available at 'jdbc:h2:mem:gestionesegreteria'
""2022-03-08 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
""2022-03-08 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
""2022-03-08 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
""2022-03-08 [main] INFO  i.e.b.s.CorsoDiLaureaControllerTest - Started CorsoDiLaureaControllerTest in 3.793 seconds (JVM running for 4.566)
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** inizio getCorsoById ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** fine getCorsoById ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** inizio getAllCorsi ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** inizio updateCorso ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** fine updateCorso ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** inizio saveCorso ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** fine saveCorso ***
""2022-03-08 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2022-03-08 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
""2022-03-08 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
""2022-03-08 [main] INFO  i.e.b.s.CorsoDiLaureaControllerTest - Starting CorsoDiLaureaControllerTest using Java 16.0.2 on DESKTOP-COCPM74 with PID 15368 (started by ant-1 in C:\Java\Workspace\SegreteriaStudentiRest)
""2022-03-08 [main] DEBUG i.e.b.s.CorsoDiLaureaControllerTest - Running with Spring Boot v2.6.4, Spring v5.3.16
""2022-03-08 [main] INFO  i.e.b.s.CorsoDiLaureaControllerTest - No active profile set, falling back to 1 default profile: "default"
""2022-03-08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
""2022-03-08 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 50 ms. Found 4 JPA repository interfaces.
""2022-03-08 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
""2022-03-08 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.5.Final
""2022-03-08 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
""2022-03-08 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
""2022-03-08 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
""2022-03-08 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
""2022-03-08 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
""2022-03-08 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
""2022-03-08 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2022-03-08 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will not secure any request
""2022-03-08 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2'. Database available at 'jdbc:h2:mem:gestionesegreteria'
""2022-03-08 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
""2022-03-08 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
""2022-03-08 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 2 ms
""2022-03-08 [main] INFO  i.e.b.s.CorsoDiLaureaControllerTest - Started CorsoDiLaureaControllerTest in 3.827 seconds (JVM running for 4.599)
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** inizio getCorsoById ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** inizio getAllCorsi ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** inizio updateCorso ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** fine updateCorso ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** inizio saveCorso ***
""2022-03-08 [main] INFO  i.e.b.s.c.CorsoDiLaureaController - *** fine saveCorso ***
""2022-03-08 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
""2022-03-08 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
""2022-03-08 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
"
